,id,day,month,year,home_team,team,opponent,url
63,63,3,11,2007,0,POR,HOU,https://www.basketball-reference.com/boxscores/200711030HOU.html
64,64,3,11,2007,1,MIL,CHI,https://www.basketball-reference.com/boxscores/200711030MIL.html
65,65,3,11,2007,0,CHI,MIL,https://www.basketball-reference.com/boxscores/200711030MIL.html
66,66,3,11,2007,1,UTA,GSW,https://www.basketball-reference.com/boxscores/200711030UTA.html
67,67,3,11,2007,0,GSW,UTA,https://www.basketball-reference.com/boxscores/200711030UTA.html
68,68,4,11,2007,1,TOR,BOS,https://www.basketball-reference.com/boxscores/200711040TOR.html
69,69,4,11,2007,0,BOS,TOR,https://www.basketball-reference.com/boxscores/200711040TOR.html
70,70,4,11,2007,1,LAC,SEA,https://www.basketball-reference.com/boxscores/200711040LAC.html
71,71,4,11,2007,0,SEA,LAC,https://www.basketball-reference.com/boxscores/200711040LAC.html
72,72,4,11,2007,1,MIA,CHA,https://www.basketball-reference.com/boxscores/200711040MIA.html
73,73,4,11,2007,0,CHA,MIA,https://www.basketball-reference.com/boxscores/200711040MIA.html
74,74,4,11,2007,1,NYK,MIN,https://www.basketball-reference.com/boxscores/200711040NYK.html
75,75,4,11,2007,0,MIN,NYK,https://www.basketball-reference.com/boxscores/200711040NYK.html
76,76,4,11,2007,1,DET,ATL,https://www.basketball-reference.com/boxscores/200711040DET.html
77,77,4,11,2007,0,ATL,DET,https://www.basketball-reference.com/boxscores/200711040DET.html
78,78,4,11,2007,1,DEN,NOH,https://www.basketball-reference.com/boxscores/200711040DEN.html
79,79,4,11,2007,0,NOH,DEN,https://www.basketball-reference.com/boxscores/200711040DEN.html
80,80,4,11,2007,1,PHO,CLE,https://www.basketball-reference.com/boxscores/200711040PHO.html
81,81,4,11,2007,0,CLE,PHO,https://www.basketball-reference.com/boxscores/200711040PHO.html
82,82,4,11,2007,1,LAL,UTA,https://www.basketball-reference.com/boxscores/200711040LAL.html
83,83,4,11,2007,0,UTA,LAL,https://www.basketball-reference.com/boxscores/200711040LAL.html
84,84,5,11,2007,1,DAL,HOU,https://www.basketball-reference.com/boxscores/200711050DAL.html
85,85,5,11,2007,0,HOU,DAL,https://www.basketball-reference.com/boxscores/200711050DAL.html
86,86,6,11,2007,1,CHA,PHO,https://www.basketball-reference.com/boxscores/200711060CHA.html
87,87,6,11,2007,0,PHO,CHA,https://www.basketball-reference.com/boxscores/200711060CHA.html
88,88,6,11,2007,1,NJN,ATL,https://www.basketball-reference.com/boxscores/200711060NJN.html
89,89,6,11,2007,0,ATL,NJN,https://www.basketball-reference.com/boxscores/200711060NJN.html
90,90,6,11,2007,1,NYK,DEN,https://www.basketball-reference.com/boxscores/200711060NYK.html
91,91,6,11,2007,0,DEN,NYK,https://www.basketball-reference.com/boxscores/200711060NYK.html
92,92,6,11,2007,1,MIL,TOR,https://www.basketball-reference.com/boxscores/200711060MIL.html
93,93,6,11,2007,0,TOR,MIL,https://www.basketball-reference.com/boxscores/200711060MIL.html
94,94,6,11,2007,1,MIN,ORL,https://www.basketball-reference.com/boxscores/200711060MIN.html
95,95,6,11,2007,0,ORL,MIN,https://www.basketball-reference.com/boxscores/200711060MIN.html
96,96,6,11,2007,1,CHI,LAC,https://www.basketball-reference.com/boxscores/200711060CHI.html
97,97,6,11,2007,0,LAC,CHI,https://www.basketball-reference.com/boxscores/200711060CHI.html
98,98,6,11,2007,1,HOU,SAS,https://www.basketball-reference.com/boxscores/200711060HOU.html
99,99,6,11,2007,0,SAS,HOU,https://www.basketball-reference.com/boxscores/200711060HOU.html
100,100,6,11,2007,1,SAC,SEA,https://www.basketball-reference.com/boxscores/200711060SAC.html
101,101,6,11,2007,0,SEA,SAC,https://www.basketball-reference.com/boxscores/200711060SAC.html
102,102,6,11,2007,1,GSW,CLE,https://www.basketball-reference.com/boxscores/200711060GSW.html
103,103,6,11,2007,0,CLE,GSW,https://www.basketball-reference.com/boxscores/200711060GSW.html
104,104,6,11,2007,1,LAL,NOH,https://www.basketball-reference.com/boxscores/200711060LAL.html
105,105,6,11,2007,0,NOH,LAL,https://www.basketball-reference.com/boxscores/200711060LAL.html
106,106,7,11,2007,1,ATL,PHO,https://www.basketball-reference.com/boxscores/200711070ATL.html
107,107,7,11,2007,0,PHO,ATL,https://www.basketball-reference.com/boxscores/200711070ATL.html
108,108,7,11,2007,1,IND,LAC,https://www.basketball-reference.com/boxscores/200711070IND.html
109,109,7,11,2007,0,LAC,IND,https://www.basketball-reference.com/boxscores/200711070IND.html
110,110,7,11,2007,1,PHI,CHA,https://www.basketball-reference.com/boxscores/200711070PHI.html
111,111,7,11,2007,0,CHA,PHI,https://www.basketball-reference.com/boxscores/200711070PHI.html
112,112,7,11,2007,1,TOR,ORL,https://www.basketball-reference.com/boxscores/200711070TOR.html
113,113,7,11,2007,0,ORL,TOR,https://www.basketball-reference.com/boxscores/200711070TOR.html
114,114,7,11,2007,1,BOS,DEN,https://www.basketball-reference.com/boxscores/200711070BOS.html
115,115,7,11,2007,0,DEN,BOS,https://www.basketball-reference.com/boxscores/200711070BOS.html
116,116,7,11,2007,1,SAS,MIA,https://www.basketball-reference.com/boxscores/200711070SAS.html
117,117,7,11,2007,0,MIA,SAS,https://www.basketball-reference.com/boxscores/200711070SAS.html
118,118,7,11,2007,1,SEA,MEM,https://www.basketball-reference.com/boxscores/200711070SEA.html
119,119,7,11,2007,0,MEM,SEA,https://www.basketball-reference.com/boxscores/200711070SEA.html
120,120,7,11,2007,1,POR,NOH,https://www.basketball-reference.com/boxscores/200711070POR.html
121,121,7,11,2007,0,NOH,POR,https://www.basketball-reference.com/boxscores/200711070POR.html
122,122,7,11,2007,1,UTA,CLE,https://www.basketball-reference.com/boxscores/200711070UTA.html
123,123,7,11,2007,0,CLE,UTA,https://www.basketball-reference.com/boxscores/200711070UTA.html
124,124,8,11,2007,1,NJN,WAS,https://www.basketball-reference.com/boxscores/200711080NJN.html
125,125,8,11,2007,0,WAS,NJN,https://www.basketball-reference.com/boxscores/200711080NJN.html
126,126,8,11,2007,1,CHI,DET,https://www.basketball-reference.com/boxscores/200711080CHI.html
127,127,8,11,2007,0,DET,CHI,https://www.basketball-reference.com/boxscores/200711080CHI.html
128,128,8,11,2007,1,GSW,DAL,https://www.basketball-reference.com/boxscores/200711080GSW.html
129,129,8,11,2007,0,DAL,GSW,https://www.basketball-reference.com/boxscores/200711080GSW.html
130,130,9,11,2007,1,CHA,IND,https://www.basketball-reference.com/boxscores/200711090CHA.html
131,131,9,11,2007,0,IND,CHA,https://www.basketball-reference.com/boxscores/200711090CHA.html
132,132,9,11,2007,1,PHI,TOR,https://www.basketball-reference.com/boxscores/200711090PHI.html
133,133,9,11,2007,0,TOR,PHI,https://www.basketball-reference.com/boxscores/200711090PHI.html
134,134,9,11,2007,1,BOS,ATL,https://www.basketball-reference.com/boxscores/200711090BOS.html
135,135,9,11,2007,0,ATL,BOS,https://www.basketball-reference.com/boxscores/200711090BOS.html
136,136,9,11,2007,1,MIA,PHO,https://www.basketball-reference.com/boxscores/200711090MIA.html
137,137,9,11,2007,0,PHO,MIA,https://www.basketball-reference.com/boxscores/200711090MIA.html
138,138,9,11,2007,1,NYK,ORL,https://www.basketball-reference.com/boxscores/200711090NYK.html
139,139,9,11,2007,0,ORL,NYK,https://www.basketball-reference.com/boxscores/200711090NYK.html
140,140,9,11,2007,1,DET,LAC,https://www.basketball-reference.com/boxscores/200711090DET.html
141,141,9,11,2007,0,LAC,DET,https://www.basketball-reference.com/boxscores/200711090DET.html
142,142,9,11,2007,1,NOH,SAS,https://www.basketball-reference.com/boxscores/200711090NOH.html
143,143,9,11,2007,0,SAS,NOH,https://www.basketball-reference.com/boxscores/200711090NOH.html
144,144,9,11,2007,1,WAS,DEN,https://www.basketball-reference.com/boxscores/200711090WAS.html
145,145,9,11,2007,0,DEN,WAS,https://www.basketball-reference.com/boxscores/200711090WAS.html
146,146,9,11,2007,1,HOU,MIL,https://www.basketball-reference.com/boxscores/200711090HOU.html
147,147,9,11,2007,0,MIL,HOU,https://www.basketball-reference.com/boxscores/200711090HOU.html
148,148,9,11,2007,1,POR,MEM,https://www.basketball-reference.com/boxscores/200711090POR.html
149,149,9,11,2007,0,MEM,POR,https://www.basketball-reference.com/boxscores/200711090POR.html
150,150,9,11,2007,1,LAL,MIN,https://www.basketball-reference.com/boxscores/200711090LAL.html
151,151,9,11,2007,0,MIN,LAL,https://www.basketball-reference.com/boxscores/200711090LAL.html
152,152,9,11,2007,1,SAC,CLE,https://www.basketball-reference.com/boxscores/200711090SAC.html
153,153,9,11,2007,0,CLE,SAC,https://www.basketball-reference.com/boxscores/200711090SAC.html
154,154,9,11,2007,1,SEA,UTA,https://www.basketball-reference.com/boxscores/200711090SEA.html
155,155,9,11,2007,0,UTA,SEA,https://www.basketball-reference.com/boxscores/200711090SEA.html
156,156,10,11,2007,1,IND,DEN,https://www.basketball-reference.com/boxscores/200711100IND.html
157,157,10,11,2007,0,DEN,IND,https://www.basketball-reference.com/boxscores/200711100IND.html
158,158,10,11,2007,1,ORL,PHO,https://www.basketball-reference.com/boxscores/200711100ORL.html
159,159,10,11,2007,0,PHO,ORL,https://www.basketball-reference.com/boxscores/200711100ORL.html
160,160,10,11,2007,1,NJN,BOS,https://www.basketball-reference.com/boxscores/200711100NJN.html
161,161,10,11,2007,0,BOS,NJN,https://www.basketball-reference.com/boxscores/200711100NJN.html
162,162,10,11,2007,1,CHI,TOR,https://www.basketball-reference.com/boxscores/200711100CHI.html
163,163,10,11,2007,0,TOR,CHI,https://www.basketball-reference.com/boxscores/200711100CHI.html
164,164,10,11,2007,1,UTA,MEM,https://www.basketball-reference.com/boxscores/200711100UTA.html
165,165,10,11,2007,0,MEM,UTA,https://www.basketball-reference.com/boxscores/200711100UTA.html
166,166,10,11,2007,1,POR,DAL,https://www.basketball-reference.com/boxscores/200711100POR.html
167,167,10,11,2007,0,DAL,POR,https://www.basketball-reference.com/boxscores/200711100POR.html
168,168,10,11,2007,1,SAC,MIN,https://www.basketball-reference.com/boxscores/200711100SAC.html
169,169,10,11,2007,0,MIN,SAC,https://www.basketball-reference.com/boxscores/200711100SAC.html
170,170,11,11,2007,1,ATL,WAS,https://www.basketball-reference.com/boxscores/200711110ATL.html
171,171,11,11,2007,0,WAS,ATL,https://www.basketball-reference.com/boxscores/200711110ATL.html
172,172,11,11,2007,1,CHA,HOU,https://www.basketball-reference.com/boxscores/200711110CHA.html
173,173,11,11,2007,0,HOU,CHA,https://www.basketball-reference.com/boxscores/200711110CHA.html
174,174,11,11,2007,1,NYK,MIA,https://www.basketball-reference.com/boxscores/200711110NYK.html
175,175,11,11,2007,0,MIA,NYK,https://www.basketball-reference.com/boxscores/200711110NYK.html
176,176,11,11,2007,1,PHI,NOH,https://www.basketball-reference.com/boxscores/200711110PHI.html
177,177,11,11,2007,0,NOH,PHI,https://www.basketball-reference.com/boxscores/200711110PHI.html
178,178,11,11,2007,1,SAS,MIL,https://www.basketball-reference.com/boxscores/200711110SAS.html
179,179,11,11,2007,0,MIL,SAS,https://www.basketball-reference.com/boxscores/200711110SAS.html
180,180,11,11,2007,1,SEA,DET,https://www.basketball-reference.com/boxscores/200711110SEA.html
181,181,11,11,2007,0,DET,SEA,https://www.basketball-reference.com/boxscores/200711110SEA.html
182,182,11,11,2007,1,LAC,CLE,https://www.basketball-reference.com/boxscores/200711110LAC.html
183,183,11,11,2007,0,CLE,LAC,https://www.basketball-reference.com/boxscores/200711110LAC.html
184,184,12,11,2007,1,NJN,NOH,https://www.basketball-reference.com/boxscores/200711120NJN.html
185,185,12,11,2007,0,NOH,NJN,https://www.basketball-reference.com/boxscores/200711120NJN.html
186,186,12,11,2007,1,DEN,CLE,https://www.basketball-reference.com/boxscores/200711120DEN.html
187,187,12,11,2007,0,CLE,DEN,https://www.basketball-reference.com/boxscores/200711120DEN.html
188,188,12,11,2007,1,UTA,SAC,https://www.basketball-reference.com/boxscores/200711120UTA.html
189,189,12,11,2007,0,SAC,UTA,https://www.basketball-reference.com/boxscores/200711120UTA.html
190,190,13,11,2007,1,CHA,MIA,https://www.basketball-reference.com/boxscores/200711130CHA.html
191,191,13,11,2007,0,MIA,CHA,https://www.basketball-reference.com/boxscores/200711130CHA.html
192,192,13,11,2007,1,IND,BOS,https://www.basketball-reference.com/boxscores/200711130IND.html
193,193,13,11,2007,0,BOS,IND,https://www.basketball-reference.com/boxscores/200711130IND.html
194,194,13,11,2007,1,ORL,SEA,https://www.basketball-reference.com/boxscores/200711130ORL.html
195,195,13,11,2007,0,SEA,ORL,https://www.basketball-reference.com/boxscores/200711130ORL.html
196,196,13,11,2007,1,MEM,HOU,https://www.basketball-reference.com/boxscores/200711130MEM.html
197,197,13,11,2007,0,HOU,MEM,https://www.basketball-reference.com/boxscores/200711130MEM.html
198,198,13,11,2007,1,DAL,PHI,https://www.basketball-reference.com/boxscores/200711130DAL.html
199,199,13,11,2007,0,PHI,DAL,https://www.basketball-reference.com/boxscores/200711130DAL.html
200,200,13,11,2007,1,SAS,LAL,https://www.basketball-reference.com/boxscores/200711130SAS.html
201,201,13,11,2007,0,LAL,SAS,https://www.basketball-reference.com/boxscores/200711130SAS.html
202,202,13,11,2007,1,PHO,NYK,https://www.basketball-reference.com/boxscores/200711130PHO.html
203,203,13,11,2007,0,NYK,PHO,https://www.basketball-reference.com/boxscores/200711130PHO.html
204,204,13,11,2007,1,POR,DET,https://www.basketball-reference.com/boxscores/200711130POR.html
205,205,13,11,2007,0,DET,POR,https://www.basketball-reference.com/boxscores/200711130POR.html
206,206,14,11,2007,1,ATL,CHA,https://www.basketball-reference.com/boxscores/200711140ATL.html
207,207,14,11,2007,0,CHA,ATL,https://www.basketball-reference.com/boxscores/200711140ATL.html
208,208,14,11,2007,1,CLE,ORL,https://www.basketball-reference.com/boxscores/200711140CLE.html
209,209,14,11,2007,0,ORL,CLE,https://www.basketball-reference.com/boxscores/200711140CLE.html
210,210,14,11,2007,1,TOR,UTA,https://www.basketball-reference.com/boxscores/200711140TOR.html
211,211,14,11,2007,0,UTA,TOR,https://www.basketball-reference.com/boxscores/200711140TOR.html
212,212,14,11,2007,1,WAS,IND,https://www.basketball-reference.com/boxscores/200711140WAS.html
213,213,14,11,2007,0,IND,WAS,https://www.basketball-reference.com/boxscores/200711140WAS.html
214,214,14,11,2007,1,BOS,NJN,https://www.basketball-reference.com/boxscores/200711140BOS.html
215,215,14,11,2007,0,NJN,BOS,https://www.basketball-reference.com/boxscores/200711140BOS.html
216,216,14,11,2007,1,MIA,SEA,https://www.basketball-reference.com/boxscores/200711140MIA.html
217,217,14,11,2007,0,SEA,MIA,https://www.basketball-reference.com/boxscores/200711140MIA.html
218,218,14,11,2007,1,MIL,MEM,https://www.basketball-reference.com/boxscores/200711140MIL.html
219,219,14,11,2007,0,MEM,MIL,https://www.basketball-reference.com/boxscores/200711140MIL.html
220,220,14,11,2007,1,MIN,SAC,https://www.basketball-reference.com/boxscores/200711140MIN.html
221,221,14,11,2007,0,SAC,MIN,https://www.basketball-reference.com/boxscores/200711140MIN.html
222,222,14,11,2007,1,NOH,PHI,https://www.basketball-reference.com/boxscores/200711140NOH.html
223,223,14,11,2007,0,PHI,NOH,https://www.basketball-reference.com/boxscores/200711140NOH.html
224,224,14,11,2007,1,DEN,POR,https://www.basketball-reference.com/boxscores/200711140DEN.html
225,225,14,11,2007,0,POR,DEN,https://www.basketball-reference.com/boxscores/200711140DEN.html
226,226,14,11,2007,1,HOU,LAL,https://www.basketball-reference.com/boxscores/200711140HOU.html
227,227,14,11,2007,0,LAL,HOU,https://www.basketball-reference.com/boxscores/200711140HOU.html
228,228,14,11,2007,1,GSW,DET,https://www.basketball-reference.com/boxscores/200711140GSW.html
229,229,14,11,2007,0,DET,GSW,https://www.basketball-reference.com/boxscores/200711140GSW.html
230,230,14,11,2007,1,LAC,NYK,https://www.basketball-reference.com/boxscores/200711140LAC.html
231,231,14,11,2007,0,NYK,LAC,https://www.basketball-reference.com/boxscores/200711140LAC.html
232,232,15,11,2007,1,DAL,SAS,https://www.basketball-reference.com/boxscores/200711150DAL.html
233,233,15,11,2007,0,SAS,DAL,https://www.basketball-reference.com/boxscores/200711150DAL.html
234,234,15,11,2007,1,PHO,CHI,https://www.basketball-reference.com/boxscores/200711150PHO.html
235,235,15,11,2007,0,CHI,PHO,https://www.basketball-reference.com/boxscores/200711150PHO.html
236,236,16,11,2007,1,PHI,POR,https://www.basketball-reference.com/boxscores/200711160PHI.html
237,237,16,11,2007,0,POR,PHI,https://www.basketball-reference.com/boxscores/200711160PHI.html
238,238,16,11,2007,1,TOR,IND,https://www.basketball-reference.com/boxscores/200711160TOR.html
239,239,16,11,2007,0,IND,TOR,https://www.basketball-reference.com/boxscores/200711160TOR.html
240,240,16,11,2007,1,ATL,SEA,https://www.basketball-reference.com/boxscores/200711160ATL.html
241,241,16,11,2007,0,SEA,ATL,https://www.basketball-reference.com/boxscores/200711160ATL.html
242,242,16,11,2007,1,BOS,MIA,https://www.basketball-reference.com/boxscores/200711160BOS.html
243,243,16,11,2007,0,MIA,BOS,https://www.basketball-reference.com/boxscores/200711160BOS.html
244,244,16,11,2007,1,CLE,UTA,https://www.basketball-reference.com/boxscores/200711160CLE.html
245,245,16,11,2007,0,UTA,CLE,https://www.basketball-reference.com/boxscores/200711160CLE.html
246,246,16,11,2007,1,NJN,ORL,https://www.basketball-reference.com/boxscores/200711160NJN.html
247,247,16,11,2007,0,ORL,NJN,https://www.basketball-reference.com/boxscores/200711160NJN.html
248,248,16,11,2007,1,MEM,NOH,https://www.basketball-reference.com/boxscores/200711160MEM.html
249,249,16,11,2007,0,NOH,MEM,https://www.basketball-reference.com/boxscores/200711160MEM.html
250,250,16,11,2007,1,MIN,WAS,https://www.basketball-reference.com/boxscores/200711160MIN.html
251,251,16,11,2007,0,WAS,MIN,https://www.basketball-reference.com/boxscores/200711160MIN.html
252,252,16,11,2007,1,SAS,HOU,https://www.basketball-reference.com/boxscores/200711160SAS.html
253,253,16,11,2007,0,HOU,SAS,https://www.basketball-reference.com/boxscores/200711160SAS.html
254,254,16,11,2007,1,SAC,NYK,https://www.basketball-reference.com/boxscores/200711160SAC.html
255,255,16,11,2007,0,NYK,SAC,https://www.basketball-reference.com/boxscores/200711160SAC.html
256,256,16,11,2007,1,GSW,LAC,https://www.basketball-reference.com/boxscores/200711160GSW.html
257,257,16,11,2007,0,LAC,GSW,https://www.basketball-reference.com/boxscores/200711160GSW.html
258,258,16,11,2007,1,LAL,DET,https://www.basketball-reference.com/boxscores/200711160LAL.html
259,259,16,11,2007,0,DET,LAL,https://www.basketball-reference.com/boxscores/200711160LAL.html
260,260,17,11,2007,1,CHA,SEA,https://www.basketball-reference.com/boxscores/200711170CHA.html
261,261,17,11,2007,0,SEA,CHA,https://www.basketball-reference.com/boxscores/200711170CHA.html
262,262,17,11,2007,1,IND,UTA,https://www.basketball-reference.com/boxscores/200711170IND.html
263,263,17,11,2007,0,UTA,IND,https://www.basketball-reference.com/boxscores/200711170IND.html
264,264,17,11,2007,1,WAS,POR,https://www.basketball-reference.com/boxscores/200711170WAS.html
265,265,17,11,2007,0,POR,WAS,https://www.basketball-reference.com/boxscores/200711170WAS.html
266,266,17,11,2007,1,NJN,MIA,https://www.basketball-reference.com/boxscores/200711170NJN.html
267,267,17,11,2007,0,MIA,NJN,https://www.basketball-reference.com/boxscores/200711170NJN.html
268,268,17,11,2007,1,MIN,NOH,https://www.basketball-reference.com/boxscores/200711170MIN.html
269,269,17,11,2007,0,NOH,MIN,https://www.basketball-reference.com/boxscores/200711170MIN.html
270,270,17,11,2007,1,DAL,MEM,https://www.basketball-reference.com/boxscores/200711170DAL.html
271,271,17,11,2007,0,MEM,DAL,https://www.basketball-reference.com/boxscores/200711170DAL.html
272,272,17,11,2007,1,HOU,PHO,https://www.basketball-reference.com/boxscores/200711170HOU.html
273,273,17,11,2007,0,PHO,HOU,https://www.basketball-reference.com/boxscores/200711170HOU.html
274,274,17,11,2007,1,MIL,ATL,https://www.basketball-reference.com/boxscores/200711170MIL.html
275,275,17,11,2007,0,ATL,MIL,https://www.basketball-reference.com/boxscores/200711170MIL.html
276,276,17,11,2007,1,DEN,NYK,https://www.basketball-reference.com/boxscores/200711170DEN.html
277,277,17,11,2007,0,NYK,DEN,https://www.basketball-reference.com/boxscores/200711170DEN.html
278,278,17,11,2007,1,LAC,CHI,https://www.basketball-reference.com/boxscores/200711170LAC.html
279,279,17,11,2007,0,CHI,LAC,https://www.basketball-reference.com/boxscores/200711170LAC.html
280,280,18,11,2007,1,TOR,GSW,https://www.basketball-reference.com/boxscores/200711180TOR.html
281,281,18,11,2007,0,GSW,TOR,https://www.basketball-reference.com/boxscores/200711180TOR.html
282,282,18,11,2007,1,ORL,BOS,https://www.basketball-reference.com/boxscores/200711180ORL.html
283,283,18,11,2007,0,BOS,ORL,https://www.basketball-reference.com/boxscores/200711180ORL.html
284,284,18,11,2007,1,SAC,DET,https://www.basketball-reference.com/boxscores/200711180SAC.html
285,285,18,11,2007,0,DET,SAC,https://www.basketball-reference.com/boxscores/200711180SAC.html
286,286,18,11,2007,1,LAL,CHI,https://www.basketball-reference.com/boxscores/200711180LAL.html
287,287,18,11,2007,0,CHI,LAL,https://www.basketball-reference.com/boxscores/200711180LAL.html
288,288,19,11,2007,1,CHA,POR,https://www.basketball-reference.com/boxscores/200711190CHA.html
289,289,19,11,2007,0,POR,CHA,https://www.basketball-reference.com/boxscores/200711190CHA.html
290,290,19,11,2007,1,MEM,SEA,https://www.basketball-reference.com/boxscores/200711190MEM.html
291,291,19,11,2007,0,SEA,MEM,https://www.basketball-reference.com/boxscores/200711190MEM.html
